name,value
mTurkID, p144
subID,195
drive_name,4301
drive_index,2
time_date,Fri Feb 10 2023 21:23:36 GMT-0500 (Eastern Standard Time)
Page_15_SurveyPage_Question1_radio,Blue
Page_15_SurveyPage_Question2_text,mobility scooter
Page_15_SurveyPage_Question3_radio,26-35
Page_15_SurveyPage_Question4_radio,Male
Page_15_SurveyPage_Question5_radio,Technology
Page_15_SurveyPage_Question6_radio,High_school_degree_or_equivalent
Page_15_SurveyPage_Question7_radio,1
Page_15_SurveyPage_Question8_radio,0
Page_15_SurveyPage_Question9_radio,1
Page_15_SurveyPage_Question10_radio,1
Page_15_SurveyPage_Question11_checkbox,1
Page_15_SurveyPage_Question12_radio,4
Page_15_SurveyPage_Question13_checkbox,Electric_bike
Page_15_SurveyPage_Question14_radio,6
Page_15_SurveyPage_Question15_textarea,I do not get why a mobility scooter would blow through stop signs and generally not stop to check for traffic. This would make me distrust it a lot.
Page_15_SurveyPage_Question16_radio,Yes
